0,1,2,3,4,5,6,7,8,9
lap,5,1'54.726,32.349,32.370,22.172,27.835,280.7,,
lap,6,1'53.247,32.221,31.765,21.706,27.555,281.4,,
lap,7,1'53.292,32.224,31.784,21.736,27.548,283.6,,
lap,8,1'53.695,32.189,31.906,21.943,27.657,282.9,,
lap,9,1'53.418,32.434,31.782,21.732,27.470,285.1,,
lap,10,1'54.455,32.333,32.795,21.752,27.575,282.9,,
lap,11,1'54.057,32.878,31.953,21.762,27.464,283.6,,
lap,12,1'53.716,32.605,31.920,21.730,27.461,286.6,,
lap,13,1'53.678,32.459,31.847,21.794,27.578,285.9,,
lap,14,1'53.687,32.466,31.915,21.694,27.612,281.4,,
lap,15,1'53.385,32.173,31.915,21.683,27.614,282.9,,
lap,16,1'53.523,32.309,31.853,21.792,27.569,282.1,,
lap,17,1'53.763,32.294,31.856,21.994,27.619,283.6,,
lap,18,1'54.053,32.618,32.050,21.803,27.582,284.4,,
lap,19,1'54.418,32.339,32.389,21.861,27.829,283.6,,
lap,20,1'53.979,32.563,31.986,21.860,27.570,282.1,,
lap,21,1'53.958,32.336,31.924,22.090,27.608,282.9,,
rider,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,17th,11
lap,1,2'01.549,38.182,32.960,22.773,27.634,286.6,,
lap,2,1'54.566,32.761,32.179,22.175,27.451,288.1,,
lap,3,1'53.611,32.431,31.887,21.853,27.440,285.9,,
lap,4,1'53.019,32.127,31.682,21.874,27.336,288.9,,
lap,5,1'53.691,32.463,32.085*,21.703,27.440,290.5,,
lap,6,1'53.956,32.514,32.049*,21.874,27.519,292.0,,
lap,7,1'53.795,32.436,32.023,21.926,27.410,288.9,,
lap,8,1'53.897,32.367,31.916,22.103,27.511,285.1,,
lap,9,1'53.369,32.250,31.875,21.746,27.498,285.1,,
lap,10,1'53.402,32.269,31.892,21.723,27.518,285.9,,
lap,11,1'54.040,32.317,32.014,21.880,27.829,288.1,,
lap,12,1'53.670,32.435,32.017,21.732,27.486,287.4,,
lap,13,1'53.729,32.450,31.997,21.793,27.489,286.6,,
lap,14,1'54.031,32.233,32.277,21.931,27.590,286.6,,
lap,15,1'53.750,32.370,32.046,21.776,27.558,285.9,,
lap,16,1'53.676,32.366,31.972,21.815,27.523,286.6,,
lap,17,1'53.484,32.347,31.850,21.755,27.532*,288.9,,
lap,18,1'53.929,32.437,32.086,21.807,27.599,288.1,,
lap,19,1'54.523,32.584,32.426,21.873,27.640,288.9,,
lap,20,1'53.923,32.357,32.143,21.812,27.611,282.1,,
lap,21,1'54.354,32.263,32.064,22.372,27.655,281.4,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,18th,19
lap,1,2'01.191,37.811,33.118,22.455,27.807,286.6,,
lap,2,1'54.318,32.681,32.076,22.002,27.559,286.6,,
lap,3,1'53.765,32.610,31.825,21.874,27.456,288.9,,
lap,4,1'53.384,32.311,31.796,21.837,27.440,288.1,,
lap,5,1'53.540,32.422,31.949,21.784,27.385,290.5,,
lap,6,1'53.860,32.429,31.955,21.944,27.532,287.4,,
lap,7,1'53.914,32.508,32.106,21.929,27.371,290.5,,
lap,8,1'54.465,32.401,31.968,22.508,27.588,287.4,,
lap,9,1'53.662,32.646,31.806,21.789,27.421,289.7,,
lap,10,1'53.616,32.319,31.907,21.815,27.575,286.6,,
lap,11,1'53.645,32.371,31.981,21.849,27.444,285.9,,
lap,12,1'53.833,32.461,31.908,21.858,27.606,287.4,,
lap,13,1'53.704,32.431,31.991,21.820,27.462,288.1,,
lap,14,1'53.634,32.328,31.934,22.006,27.366,292.8,,
lap,15,1'53.679,32.342,32.082,21.835,27.420,289.7,,
lap,16,1'53.761,32.548,31.864,21.883,27.466,290.5,,
lap,17,1'53.420,32.382,31.794,21.823,27.421,291.2,,
lap,18,1'53.901,32.492,31.981,21.925,27.503,292.8,,
lap,19,1'54.333,32.610,32.068,21.905,27.750,285.9,,
lap,20,1'54.233,32.621,32.034,22.015,27.563,285.9,,
lap,21,1'54.494,32.575,32.013,22.178,27.728,284.4,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,19th,35,
lap,1,2'01.242,37.709,33.052,22.714,27.767,288.1,,
lap,2,1'54.366,32.804,32.262,22.012,27.288,287.4,,
lap,3,1'53.342,32.361,31.740,21.917,27.324,286.6,,
lap,4,1'53.191,32.404,31.616,21.753,27.418,288.9,,
lap,5,1'54.061,32.312,31.967,21.959,27.823,290.5,,
lap,6,1'53.958,32.584,31.933,22.012,27.429,288.9,,
lap,7,1'53.658,32.508,31.856,21.906,27.388,287.4,,
lap,8,1'53.356,32.358,31.694,21.795,27.509,288.1,,
lap,9,1'53.264,32.240,31.711,21.898,27.415,288.9,,
lap,10,1'54.036,32.258,32.327,21.903,27.548,286.6,,
lap,11,1'53.874,32.379,32.111,21.871,27.513,287.4,,
lap,12,1'53.668,32.404,31.897,21.830,27.537*,286.6,,
lap,13,1'54.560,32.867,32.217,21.967,27.509,288.1,,
lap,14,1'54.100,32.474,31.974,21.992,27.660,290.5,,
lap,15,1'53.880,32.446,32.045,21.971,27.418,288.9,,
lap,16,1'54.560,32.690,31.909,22.404,27.557,285.9,,
lap,17,1'53.575,32.368,31.837,21.904,27.466,287.4,,
lap,18,1'53.897,32.508,31.886,21.991,27.512,286.6,,
lap,19,1'53.896,32.621,31.921,21.963,27.391,288.9,,
