0,1,2,3,4,5,6,7,8,9,10
rider,Andi,Farid,IZDIHAR,Honda,Team,Asia,INA,18th,19,
lap,1,1'50.334,23.901,35.489,16.280,34.664,,,,
lap,2,1'49.962,23.612,35.348,16.447,34.555,242.6,,,
lap,3,1'49.766,23.546,35.352,16.242,34.626,238.4,,,
lap,4,1'49.641,23.773,34.718,16.222,34.928,240.0,,,
lap,5,1'49.013,23.495,34.680,16.235,34.603,240.0,,,
lap,6,1'50.200,23.423,35.407,16.593,34.777,243.7,,,
lap,7,1'49.305,23.476,34.884,16.379,34.566,237.8,,,
lap,8,1'49.345,23.583,34.755,16.404,34.603,237.3,,,
lap,9,1'49.230,23.542,34.691,16.352,34.645,236.3,,,
lap,10,1'49.007,23.387,34.662,16.387,34.571,236.3,,,
lap,11,1'49.880,23.423,35.107,16.655,34.695,240.0,,,
lap,12,1'49.288,23.550,34.603,16.433,34.702,236.8,,,
lap,13,1'49.063,23.375,34.703,16.360,34.625,238.4,,,
lap,14,1'49.091,23.418,34.715,16.274,34.684,235.8,,,
lap,15,1'49.626,23.438,34.998,16.410,34.780,237.3,,,
lap,16,1'50.149,23.902,34.738,16.486,35.023,235.8,,,
lap,17,1'49.153,23.521*,34.699,16.300,34.633,237.8,,,
lap,18,1'49.126,23.495,34.761,16.306,34.564,235.8,,,
lap,19,1'50.073,24.041,34.840,16.367,34.825,235.2,,,
lap,20,1'50.338,23.641,35.311,16.366,35.020,234.2,,,
lap,21,1'50.467,23.678,35.183,16.564,35.042,233.7,,,
rider,Riccardo,ROSSI,BOE,Owlride,ITA,19th,54,,,
lap,1,1'51.840,24.525,35.964,16.546,34.805,,,,
lap,2,1'49.655,23.846*,34.870,16.457,34.482,241.0,,,
lap,3,1'49.736,23.494,35.153,16.360,34.729,241.0,,,
lap,4,1'49.438,23.648,34.652,16.407,34.731,240.5,,,
lap,5,1'49.659,23.734*,34.839,16.535,34.551,241.0,,,
lap,6,1'48.997,23.378,34.542,16.526,34.551,241.6,,,
lap,7,1'49.731,23.604,35.040,16.401,34.686,241.6,,,
